"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-03",,,,,"0.11","0.0","0.0","68","45","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-04",,,,,"0.00","0.0","0.0","72","52","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-05",,,,,"0.00","0.0","0.0","76","49","75",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-06",,,,,"0.00","0.0","0.0","75","56","72",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-07",,,,,"0.00","0.0","0.0","73","57","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-08",,,,,"0.42","0.0","0.0","73","50","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-09",,,,,"0.09","0.0","0.0","63","49","61",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-10",,,,,"0.02","0.0","0.0","68","45","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-11",,,,,"0.00","0.0","0.0","74","50","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-12",,,,,"0.00","0.0","0.0","75","55","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-13",,,,,"0.00","0.0","0.0","77","54","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-14",,,,,"0.00","0.0","0.0","71","50","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-15",,,,,"0.00","0.0","0.0","72","50","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-16",,,,,"0.00","0.0","0.0","71","48","71",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-17",,,,,"0.00","0.0","0.0","73","50","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-18",,,,,"0.00","0.0","0.0","71","54","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-19",,,,,"0.03","0.0","0.0","68","49","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-20",,,,,"0.00","0.0","0.0","69","46","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-21",,,,,"0.00","0.0","0.0","68","44","60",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-22",,,,,"0.00","0.0","0.0","70","44","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-23",,,,,"0.00","0.0","0.0","72","52","62",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-24",,,,,"0.63","0.0","0.0","70","47","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-25",,,,,"0.76","0.0","0.0","68","47","68",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-26",,,,,"0.00","0.0","0.0","69","38","59",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-27",,,,,"0.00","0.0","0.0","65","42","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-28",,,,,"0.00","0.0","0.0","70","44","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-29",,,,,"0.00","0.0","0.0","71","47","71",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-30",,,,,"0.00","0.0","0.0","73","49","72",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-07-31",,,,,"0.00","0.0","0.0","75","55","74",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-01",,,,,"0.01","0.0","0.0","74","48","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-02",,,,,"0.00","0.0","0.0","68","44","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-03",,,,,"0.00","0.0","0.0","70","46","67",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-04",,,,,"0.00","0.0","0.0","71","46","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-05",,,,,"0.00","0.0","0.0","72","47","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-06",,,,,"0.00","0.0","0.0","75","49","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-07",,,,,"0.00","0.0","0.0","76","52","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-08",,,,,"0.00","0.0","0.0","79","53","79",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-09",,,,,"0.00","0.0","0.0","81","57","77",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-10",,,,,"0.00","0.0","0.0","78","54","76",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-11",,,,,"0.00","0.0","0.0","76","48","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-12",,,,,"0.02","0.0","0.0","66","46","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-13",,,,,"0.05","0.0","0.0","69","47","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-14",,,,,"0.00","0.0","0.0","71","48","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-15",,,,,"0.00","0.0","0.0","71","50","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-16",,,,,"0.05","0.0","0.0","61","46","51",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-17",,,,,"0.12","0.0","0.0","61","45","60",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-18",,,,,"0.00","0.0","0.0","67","49","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-19",,,,,"0.06","0.0","0.0","68","49","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-20",,,,,"0.51","0.0","0.0","62","42","60",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-21",,,,,"0.00","0.0","0.0","63","46","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-22",,,,,"0.00","0.0","0.0","63","41","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-23",,,,,"0.00","0.0","0.0","66","42","66",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-24",,,,,"0.00","0.0","0.0","66","46","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-25",,,,,"0.00","0.0","0.0","66","45","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-26",,,,,"0.00","0.0","0.0","69","44","69",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-27",,,,,"0.00","0.0","0.0","73","46","71",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-28",,,,,"0.00","0.0","0.0","77","49","75",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-29",,,,,"0.47","0.0","0.0","75","53","63",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-30",,,,,,"0.0","0.0",,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-08-31",,,,,"0.00","0.0","0.0","69","46","68",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-01",,,,,"0.00","0.0","0.0","72","51","68",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-02",,,,,"0.35","0.0","0.0","70","50","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-03",,,,,"0.10","0.0","0.0","71","47","70",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-04",,,,,"0.11","0.0","0.0","70","50","59",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-05",,,,,"0.00","0.0","0.0","65","48","62",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-06",,,,,"0.00","0.0","0.0","70","46","68",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-07",,,,,"0.00","0.0","0.0",,,,,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-08",,,,,"0.00","0.0","0.0","72","49","72",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-09",,,,,"0.00","0.0","0.0","74","51","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-10",,,,,"0.00","0.0","0.0","74","49","73",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-11",,,,,"0.00","0.0","0.0","77","50","75",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-12",,,,,"0.00","0.0","0.0","78","52","76",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-13",,,,,"0.00","0.0","0.0","77","51","75",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-14",,,,,"0.00","0.0","0.0","78","53","76",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-15",,,,,"0.00","0.0","0.0","76","53","74",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-16",,,,,"0.00","0.0","0.0","67","52","65",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-17",,,,,"0.00","0.0","0.0","67","46","64",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-18",,,,,"0.15","0.0","0.0","64","41","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-19",,,,,"0.56","0.0","0.0","48","35","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-20",,,,,"0.00","0.0","0.0","51","33","46",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-21",,,,,"0.00","0.0","0.0","58","37","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-22",,,,,"0.00","0.0","0.0","62","42","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-23",,,,,"0.00","0.0","0.0","63","46","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-24",,,,,"0.77","0.0","0.0","61","40","54",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-25",,,,,"0.00","0.0","0.0","61","40","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-26",,,,,"0.21","0.0","0.0","61","40","57",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-27",,,,,"0.00","0.0","0.0","60","40","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-28",,,,,"0.11","0.0","0.0","51","43","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-29",,,,,"0.00","0.0","0.0","56","38","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-09-30",,,,,"0.00","0.0","0.0","59","38","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-01",,,,,"0.00","0.0","0.0","63","38","62",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-02",,,,,"0.00","0.0","0.0","62","41","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-03",,,,,"0.00","0.0","0.0","46","29","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-04",,,,,"0.00","0.0","0.0","63","35","62",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-05",,,,,"0.00","0.0","0.0","62","48","58",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-06",,,,,"0.02","0.0","0.0","59","32","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-07",,,,,"0.29",,"3.0","37","26","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-08",,,,,"0.00","0.0",,"32","15","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-09",,,,,"0.00","0.0","0.0","43","20","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-10",,,,,"0.00","0.0","0.0","53","29","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-11",,,,,"0.00","0.0","0.0","52","28","39",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-12",,,,,"0.00","0.0","0.0","49","24","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-13",,,,,"0.00","0.0","0.0","50","36","48",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-14",,,,,"0.00","0.0","0.0","51","32","49",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-15",,,,,"0.00","0.0","0.0","56","33","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-16",,,,,"0.09","0.5","0.0","57","33","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-17",,,,,"0.02","0.0","0.0","43","13","40",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-18",,,,,"0.00","0.0","0.0","50","31","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-19",,,,,"2.19","9.0","9.0","42","26","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-20",,,,,"0.00","0.0",,"29","18","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-21",,,,,"0.00","0.0",,"42","12","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-22",,,,,"0.00","0.0","0.0","42","29","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-23",,,,,"0.00","0.0","0.0","45","27","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-24",,,,,"0.00","0.0","0.0","51","31","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-25",,,,,"0.00","0.0","0.0","58","37","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-26",,,,,"0.00","0.0","0.0","58","38","53",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-27",,,,,"0.00","0.0","0.0","61","35","60",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-28",,,,,"0.00","0.0","0.0","60","42","56",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-29",,,,,"0.00","0.0","0.0","57","40","51",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-30",,,,,"0.00","0.0","0.0","55","38","52",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-10-31",,,,,"0.00","0.0","0.0","52","44","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-01",,,,,"0.40","9.0","10.0","44","24","24",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-02",,,,,"0.19","3.0","14.0","44","20","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-03",,,,,,"0.0","10.0","32","17","30",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-04",,,,,"0.00","0.0","10.0","36","17","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-05",,,,,"1.25","13.0","23.0","33","17","17",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-06",,,,,"0.18","2.0","25.0","21","14","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-07",,,,,"0.00","0.0",,"26","6","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-08",,,,,"0.40","4.0","24.0","29","14","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-09",,,,,"1.04","8.0","22.0","39","15","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-10",,,,,"0.00","0.0",,"52","26","41",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-11",,,,,"0.00","0.0",,"58","30","55",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-12",,,,,"0.00","0.0",,"57","32","44",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-13",,,,,"0.00","0.0",,"58","32","50",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-14",,,,,"0.00","0.0",,"48","37","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-15",,,,,"0.00","0.0",,"47","30","35",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-16",,,,,"0.00","0.0",,"48","24","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-17",,,,,"0.01","0.0",,"42","32","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-18",,,,,"0.00","0.0",,"41","27","38",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-19",,,,,"0.00","0.0",,"38","31","36",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-20",,,,,"1.77","20.0","38.0","36","16","16",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-21",,,,,"0.62","5.0","39.0","20","6","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-22",,,,,"0.00","0.0","32.0","29","14","28",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-23",,,,,"0.00","0.0",,"37","17","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-24",,,,,"0.00","0.0","30.0","48","23","42",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-25",,,,,"0.00","0.0",,"51","29","45",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-26",,,,,"0.30","8.0","35.0","51","14","15",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-28","    2",,"0.48",,,"8.0","44.0","21","8","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-29",,,,,"0.00","0.0","38.0","41","5","31",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-11-30",,,,,"0.15","0.0","36.0","33","26","27",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-01",,,,,"0.00","0.0",,"29","13","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-02",,,,,"0.22","8.0","38.0","22","7","10",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-03",,,,,"0.00","0.0",,"26","4","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-04",,,,,,"0.0",,"38","15","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-05",,,,,"0.00","0.0",,"37","20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-06",,,,,"0.00","0.0","33.0","30","6","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-07",,,,,"0.00","0.0","32.0","43","6","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-08",,,,,"0.00","0.0","32.0","43","22","37",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-09",,,,,"0.00","0.0","30.0","56","29","47",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-10",,,,,"0.00","0.0","29.0","50","33","43",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-11",,,,,"0.01","0.0","28.0","43","23","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-12",,,,,"0.04","1.0","29.0","30","21","25",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-13",,,,,"0.27","4.0","31.0","28","22","23",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-14",,,,,"0.78","16.0","47.0","23","5","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-15",,,,,"0.00","0.0","43.0","24","-1","19",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-16",,,,,"0.30","6.0","46.0","20","16","16",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-17",,,,,"0.13",,"45.0","17","3","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-18",,,,,"0.20","4.0","46.0","19","11","18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-19",,,,,"0.68","14.0","57.0","19","11","12",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-20",,,,,"0.22","0.5","54.0","13","-2","2",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-21",,,,,"0.00","0.0","54.0","-2","-15","-9",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-22",,,,,"0.00","0.0","50.0","-8","-20","-18",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-23",,,,,"0.00","0.0","48.0","7","-25","6",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-24",,,,,"0.00","0.0","48.0","15","-5","8",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-25",,,,,"0.10","0.2","48.0","16","-1","9",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-26",,,,,"0.02","0.2","48.0","15","3","10",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-27",,,,,"0.00","0.0","48.0","24","1","21",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-28",,,,,"0.00","0.0","47.0","26","8","26",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-29",,,,,"0.21","0.5","48.0","26","-10","-10",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-30",,,,,"0.00","0.0","46.0","20","-20","20",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1990-12-31",,,,,"0.00","0.0","46.0","29","9","22",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1991-01-01",,,,,"0.00","0.0","45.0","39","9","32",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1991-01-02",,,,,"0.00","0.0","44.0","39","18","34",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1991-01-03",,,,,"0.00","0.0","44.0","38","19","33",,,,,,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","1991-01-04",,,,,"0.00","0.0","44.0","33","25","26",,,,,,
